product_name,product_id,listing_price,sale_price,discount,brand,description,rating,reviews,brand2,adjective_1,adjective_1_sentiment,adjective_2,adjective_2_sentiment,adjective_3,adjective_3_sentiment,adjective_4,adjective_4_sentiment,adjective_5,adjective_5_sentiment,adjective_6,adjective_6_sentiment,adjective_7,adjective_7_sentiment,adjective_8,adjective_8_sentiment,adjective_9,adjective_9_sentiment,adjective_10,adjective_10_sentiment,adjective_11,adjective_11_sentiment,adjective_12,adjective_12_sentiment,adjective_13,adjective_13_sentiment,adjective_14,adjective_14_sentiment,adjective_15,adjective_15_sentiment,adjective_16,adjective_16_sentiment,adjective_17,adjective_17_sentiment,adjective_18,adjective_18_sentiment,adjective_19,adjective_19_sentiment,adjective_20,adjective_20_sentiment,adjective_21,adjective_21_sentiment,adjective_22,adjective_22_sentiment,adjective_23,adjective_23_sentiment,adjective_24,adjective_24_sentiment,adjective_25,adjective_25_sentiment,adjectives_count
Men's Cricket Cri Hase Shoes,CM6008,3999,3999,0,Adidas SPORT PERFORMANCE,"Thiese shoes are a great choice for the amatuer cricketer & fan. Features synthetic leather upper with perforated mesh for ventilation, TPU moulded stripes for support and style. The Injected EVA midsole provides lightweight cushioning, while the aggressive rubber outsole will ensure firm grip, maximum traction and agility.",2.0,87,Adidas,Thiese,0.0,great,0.8,synthetic,0.0,upper,0.0,lightweight,0.0,aggressive,0.0,firm,-0.2,maximum,0.0,N/A,0.0,N/A,0.0,N/A,0.0,N/A,0.0,N/A,0.0,N/A,0.0,N/A,0.0,N/A,0.0,N/A,0.0,N/A,0.0,N/A,0.0,N/A,0.0,N/A,0.0,N/A,0.0,N/A,0.0,N/A,0.0,N/A,0.0,8
Unisex adidas Outdoor Terrex Daroga Water Shoes,BC0980,7999,7999,0,Adidas SPORT PERFORMANCE,These shoes fit easily into a travel bag so you're ready for the trip ahead. They feature a quick-drying upper for breathable comfort. A high-traction rubber outsole grips wet surfaces to keep you moving no matter the conditions.,4.6,6,Adidas,ready,0.2,upper,0.0,breathable,0.0,high,0.16,outsole,0.0,wet,-0.1,N/A,0.0,N/A,0.0,N/A,0.0,N/A,0.0,N/A,0.0,N/A,0.0,N/A,0.0,N/A,0.0,N/A,0.0,N/A,0.0,N/A,0.0,N/A,0.0,N/A,0.0,N/A,0.0,N/A,0.0,N/A,0.0,N/A,0.0,N/A,0.0,N/A,0.0,6
Men's adidas Basketball Harden Vol. 4 Shoes,EF9924,14999,14999,0,Adidas SPORT PERFORMANCE,"These basketball shoes are designed specifically for James Harden's game to help him stay strong in the fourth quarter. Featuring ultra-lightweight and responsive midsole cushioning, they have a midfoot band for the added lockdown and stability needed to make hard, decisive cuts. A rubber outsole tailored to Harden's signature on-court movements provides outstanding traction and grip.",4.4,89,Adidas,strong,0.4333333333333333,fourth,0.0,ultra,0.0,-,0.0,lightweight,0.0,responsive,0.0,midfoot,0.0,hard,-0.2916666666666667,decisive,0.0,outstanding,0.5,N/A,0.0,N/A,0.0,N/A,0.0,N/A,0.0,N/A,0.0,N/A,0.0,N/A,0.0,N/A,0.0,N/A,0.0,N/A,0.0,N/A,0.0,N/A,0.0,N/A,0.0,N/A,0.0,N/A,0.0,10
Nike Air Force 1 '07 Essential,CJ1646-600,0,7495,0,Nike,Let your shoe game shimmer in the Nike Air Force 1 '07 Essential. It takes the classic AF-1 design to the next level with its premium leather upper and iridescent Swoosh.,0.0,0,Nike,classic,0.16666666666666666,AF-1,0.0,next,0.0,premium,0.0,upper,0.0,N/A,0.0,N/A,0.0,N/A,0.0,N/A,0.0,N/A,0.0,N/A,0.0,N/A,0.0,N/A,0.0,N/A,0.0,N/A,0.0,N/A,0.0,N/A,0.0,N/A,0.0,N/A,0.0,N/A,0.0,N/A,0.0,N/A,0.0,N/A,0.0,N/A,0.0,N/A,0.0,5
Nike Air Force 1 '07,CT4328-101,0,7495,0,Nike,"The legend lives on in the Nike Air Force 1 '07, a modern take on the iconic AF1 that blends classic style with fresh colours and details.",0.0,0,Nike,modern,0.2,iconic,0.5,classic,0.16666666666666666,fresh,0.3,N/A,0.0,N/A,0.0,N/A,0.0,N/A,0.0,N/A,0.0,N/A,0.0,N/A,0.0,N/A,0.0,N/A,0.0,N/A,0.0,N/A,0.0,N/A,0.0,N/A,0.0,N/A,0.0,N/A,0.0,N/A,0.0,N/A,0.0,N/A,0.0,N/A,0.0,N/A,0.0,N/A,0.0,4
Nike Air Force 1 Sage Low LX,CI3482-200,0,9995,0,Nike,"Taking both height and craft to new levels, the Nike Air Force 1 Sage Low LX features a platform midsole and pared-down upper. Rolled edges and clean lines replace traditional overlays for a bold look.",0.0,0,Nike,new,0.13636363636363635,upper,0.0,clean,0.3666666666666667,traditional,0.0,bold,0.3333333333333333,N/A,0.0,N/A,0.0,N/A,0.0,N/A,0.0,N/A,0.0,N/A,0.0,N/A,0.0,N/A,0.0,N/A,0.0,N/A,0.0,N/A,0.0,N/A,0.0,N/A,0.0,N/A,0.0,N/A,0.0,N/A,0.0,N/A,0.0,N/A,0.0,N/A,0.0,N/A,0.0,5
Nike Air Max Dia SE,CD0479-200,0,9995,0,Nike,"Designed for a woman's foot, the Nike Air Max Dia delivers a lifted look and airy aesthetic in a sleek shape. The minimal upper modernises the look while the exaggerated midsole amplifies the Max Air unit surrounded by clear TPU for a boost of style.",0.0,0,Nike,aesthetic,0.0,sleek,0.0,minimal,-0.1,upper,0.0,exaggerated,-0.5,clear,0.10000000000000002,N/A,0.0,N/A,0.0,N/A,0.0,N/A,0.0,N/A,0.0,N/A,0.0,N/A,0.0,N/A,0.0,N/A,0.0,N/A,0.0,N/A,0.0,N/A,0.0,N/A,0.0,N/A,0.0,N/A,0.0,N/A,0.0,N/A,0.0,N/A,0.0,N/A,0.0,6
Nike Air Max Verona,CZ6156-101,0,9995,0,Nike,"Pass on the good vibes in the Nike Air Max Verona. Elegant and versatile, its mixed-material upper features a plush collar, flashy colours and unique stitching patterns. The Nike Air cushioning adds a modern twist, comfort and style to your journey.",0.0,0,Nike,good,0.7,Elegant,0.5,versatile,0.0,mixed,0.0,upper,0.0,plush,0.0,flashy,-0.5,unique,0.375,modern,0.2,N/A,0.0,N/A,0.0,N/A,0.0,N/A,0.0,N/A,0.0,N/A,0.0,N/A,0.0,N/A,0.0,N/A,0.0,N/A,0.0,N/A,0.0,N/A,0.0,N/A,0.0,N/A,0.0,N/A,0.0,N/A,0.0,9
Nike Free Metcon 3,CJ6314-146,0,9995,0,Nike,"The Nike Free Metcon 3 combines the flexibility of a Nike Free sole with the flat, wide heel of the Metcon to keep you fast but stable on your feet from weightlifting to speed drills.",0.0,0,Nike,flat,-0.025,wide,-0.1,fast,0.2,stable,0.0,N/A,0.0,N/A,0.0,N/A,0.0,N/A,0.0,N/A,0.0,N/A,0.0,N/A,0.0,N/A,0.0,N/A,0.0,N/A,0.0,N/A,0.0,N/A,0.0,N/A,0.0,N/A,0.0,N/A,0.0,N/A,0.0,N/A,0.0,N/A,0.0,N/A,0.0,N/A,0.0,N/A,0.0,4
NikeCourt Blanc,CI0808-100,0,5995,0,Nike,"Inspired by heritage models, the NikeCourt Blanc goes with anything and everything. Leather in the upper gives you a clean look with pops of colour for a simple, versatile style that nods to the past.",0.0,0,Nike,upper,0.0,clean,0.3666666666666667,simple,0.0,versatile,0.0,N/A,0.0,N/A,0.0,N/A,0.0,N/A,0.0,N/A,0.0,N/A,0.0,N/A,0.0,N/A,0.0,N/A,0.0,N/A,0.0,N/A,0.0,N/A,0.0,N/A,0.0,N/A,0.0,N/A,0.0,N/A,0.0,N/A,0.0,N/A,0.0,N/A,0.0,N/A,0.0,N/A,0.0,4
Nike Free Metcon 3,CJ0861-017,0,9995,0,Nike,The Nike Free Metcon 3 combines Nike Free flexibility around the forefoot with Metcon stability in the heel to help you get the most out of your training session.,5.0,1,Nike,N/A,0.0,N/A,0.0,N/A,0.0,N/A,0.0,N/A,0.0,N/A,0.0,N/A,0.0,N/A,0.0,N/A,0.0,N/A,0.0,N/A,0.0,N/A,0.0,N/A,0.0,N/A,0.0,N/A,0.0,N/A,0.0,N/A,0.0,N/A,0.0,N/A,0.0,N/A,0.0,N/A,0.0,N/A,0.0,N/A,0.0,N/A,0.0,N/A,0.0,0
Nike Zoom Pegasus Turbo 2,AT8242-009,0,15995,0,Nike,"The Nike Zoom Pegasus Turbo 2 is updated with a feather-light upper, while innovative foam brings revolutionary responsiveness to your long-distance training.",2.7,14,Nike,feather,0.0,upper,0.0,innovative,0.5,revolutionary,0.0,long,-0.05,N/A,0.0,N/A,0.0,N/A,0.0,N/A,0.0,N/A,0.0,N/A,0.0,N/A,0.0,N/A,0.0,N/A,0.0,N/A,0.0,N/A,0.0,N/A,0.0,N/A,0.0,N/A,0.0,N/A,0.0,N/A,0.0,N/A,0.0,N/A,0.0,N/A,0.0,N/A,0.0,5
Nike Air Max 270 React ENG,CK2595-500,0,14995,0,Nike,The Nike Air Max 270 React ENG combines a full-length React foam midsole with a 270 Max Air unit for unrivalled comfort and a striking visual experience.,5.0,2,Nike,full,0.35,unrivalled,0.0,striking,0.5,visual,0.0,N/A,0.0,N/A,0.0,N/A,0.0,N/A,0.0,N/A,0.0,N/A,0.0,N/A,0.0,N/A,0.0,N/A,0.0,N/A,0.0,N/A,0.0,N/A,0.0,N/A,0.0,N/A,0.0,N/A,0.0,N/A,0.0,N/A,0.0,N/A,0.0,N/A,0.0,N/A,0.0,N/A,0.0,4
Nike Air Max 90,CD0490-104,0,9995,0,Nike,"Clean lines, versatile and timeless—the people's shoe returns with the Nike Air Max 90. Featuring the same iconic Waffle sole, stitched overlays and classic TPU accents you've come to love, it lets you walk among the pantheon of Air.",5.0,9,Nike,Clean,0.3666666666666667,versatile,0.0,same,0.0,iconic,0.5,classic,0.16666666666666666,N/A,0.0,N/A,0.0,N/A,0.0,N/A,0.0,N/A,0.0,N/A,0.0,N/A,0.0,N/A,0.0,N/A,0.0,N/A,0.0,N/A,0.0,N/A,0.0,N/A,0.0,N/A,0.0,N/A,0.0,N/A,0.0,N/A,0.0,N/A,0.0,N/A,0.0,N/A,0.0,5
Nike Air Force 1 '07,315115-112,0,7495,0,Nike,"The radiance lives on in the Nike Air Force 1 '07, the b-ball OG that puts a fresh spin on what you know best: crisp leather in an all-white colourway for a statement look on and off the court.",4.5,67,Nike,fresh,0.3,best,1.0,crisp,0.25,white,0.0,N/A,0.0,N/A,0.0,N/A,0.0,N/A,0.0,N/A,0.0,N/A,0.0,N/A,0.0,N/A,0.0,N/A,0.0,N/A,0.0,N/A,0.0,N/A,0.0,N/A,0.0,N/A,0.0,N/A,0.0,N/A,0.0,N/A,0.0,N/A,0.0,N/A,0.0,N/A,0.0,N/A,0.0,4
Jordan Air Max 200 XX,AV5186-101,0,10495,0,Nike,"With design inspiration taken from the iconic AJ8, the Jordan Air Max 200 XX features enhanced cushioning for all-day, street-ready comfort.",0.0,0,Nike,iconic,0.5,ready,0.2,N/A,0.0,N/A,0.0,N/A,0.0,N/A,0.0,N/A,0.0,N/A,0.0,N/A,0.0,N/A,0.0,N/A,0.0,N/A,0.0,N/A,0.0,N/A,0.0,N/A,0.0,N/A,0.0,N/A,0.0,N/A,0.0,N/A,0.0,N/A,0.0,N/A,0.0,N/A,0.0,N/A,0.0,N/A,0.0,N/A,0.0,2
Nike SuperRep Go,CJ0860-668,0,7995,0,Nike,"The Nike SuperRep Go combines comfortable foam cushioning, flexibility and support to get you moving in circuit-based fitness classes or while streaming workouts at home.",0.0,0,Nike,comfortable,0.4,N/A,0.0,N/A,0.0,N/A,0.0,N/A,0.0,N/A,0.0,N/A,0.0,N/A,0.0,N/A,0.0,N/A,0.0,N/A,0.0,N/A,0.0,N/A,0.0,N/A,0.0,N/A,0.0,N/A,0.0,N/A,0.0,N/A,0.0,N/A,0.0,N/A,0.0,N/A,0.0,N/A,0.0,N/A,0.0,N/A,0.0,N/A,0.0,1
Nike Air VaporMax Flyknit 3,AJ6910-009,0,16995,0,Nike,"Be bouncy and buoyant in the Nike Air VaporMax Flyknit 3. Inspired by high fashion, the upper features flowing lines of breathable, stretchable Flyknit construction. Revolutionary VaporMax Air technology keeps a spring in your step with toe-to-heel cushioning.",4.4,48,Nike,high,0.16,upper,0.0,breathable,0.0,stretchable,0.0,N/A,0.0,N/A,0.0,N/A,0.0,N/A,0.0,N/A,0.0,N/A,0.0,N/A,0.0,N/A,0.0,N/A,0.0,N/A,0.0,N/A,0.0,N/A,0.0,N/A,0.0,N/A,0.0,N/A,0.0,N/A,0.0,N/A,0.0,N/A,0.0,N/A,0.0,N/A,0.0,N/A,0.0,4
Nike Air Zoom SuperRep,BQ7043-668,0,9995,0,Nike,"The Nike Air Zoom SuperRep is designed for circuit training, HIIT, short runs and other fast-paced exercise. Zoom Air cushioning in the forefoot combines with a wide, stable heel to keep you moving and lifting comfortably.",4.4,34,Nike,short,0.0,other,-0.125,wide,-0.1,stable,0.0,N/A,0.0,N/A,0.0,N/A,0.0,N/A,0.0,N/A,0.0,N/A,0.0,N/A,0.0,N/A,0.0,N/A,0.0,N/A,0.0,N/A,0.0,N/A,0.0,N/A,0.0,N/A,0.0,N/A,0.0,N/A,0.0,N/A,0.0,N/A,0.0,N/A,0.0,N/A,0.0,N/A,0.0,4
Nike Air Max 270 React ENG,CK2608-100,0,14995,0,Nike,"Refresh your step in the Nike Air Max 270 React ENG. Featuring all the forward-looking design and innovation of the OG Air Max 270, it offers sleek lines and radiating TPU fingers that dole out the fresh style. Lightweight, no-sew materials create a time-travelling vibe that looks as good as it feels.",0.0,0,Nike,sleek,0.0,fresh,0.3,good,0.7,N/A,0.0,N/A,0.0,N/A,0.0,N/A,0.0,N/A,0.0,N/A,0.0,N/A,0.0,N/A,0.0,N/A,0.0,N/A,0.0,N/A,0.0,N/A,0.0,N/A,0.0,N/A,0.0,N/A,0.0,N/A,0.0,N/A,0.0,N/A,0.0,N/A,0.0,N/A,0.0,N/A,0.0,N/A,0.0,3
Nike Air Max 97,921733-104,0,16995,0,Nike,"The Nike Air Max 97 keeps a sneaker icon going strong with the same design details that made it famous: water-ripple lines, reflective piping and full-length Max Air cushioning.",4.3,16,Nike,strong,0.4333333333333333,same,0.0,famous,0.5,reflective,0.0,full,0.35,N/A,0.0,N/A,0.0,N/A,0.0,N/A,0.0,N/A,0.0,N/A,0.0,N/A,0.0,N/A,0.0,N/A,0.0,N/A,0.0,N/A,0.0,N/A,0.0,N/A,0.0,N/A,0.0,N/A,0.0,N/A,0.0,N/A,0.0,N/A,0.0,N/A,0.0,N/A,0.0,5
Nike Air Force 1 '07,CJ1379-001,0,7995,0,Nike,The legend lives on in the Nike Air Force 1 '07—a modern take on the iconic AF1 that blends classic style with sweet details. A stitched tag logo runs down the tongue while over-branding throughout reinforces Nike heritage.,0.0,0,Nike,modern,0.2,iconic,0.5,classic,0.16666666666666666,sweet,0.35,stitched,0.0,N/A,0.0,N/A,0.0,N/A,0.0,N/A,0.0,N/A,0.0,N/A,0.0,N/A,0.0,N/A,0.0,N/A,0.0,N/A,0.0,N/A,0.0,N/A,0.0,N/A,0.0,N/A,0.0,N/A,0.0,N/A,0.0,N/A,0.0,N/A,0.0,N/A,0.0,N/A,0.0,5
Nike Court Vintage Premium,CT1726-100,0,5495,0,Nike,"The Nike Court Vintage Premium embodies '80s tennis at its best—laid-back and stylish. The smooth leather upper is combined with micro-branding for a relaxed look and feel, while the cushioned sockliner provides smooth comfort with every step.",0.0,0,Nike,best,1.0,stylish,0.5,smooth,0.4,upper,0.0,-,0.0,relaxed,0.0,smooth,0.4,N/A,0.0,N/A,0.0,N/A,0.0,N/A,0.0,N/A,0.0,N/A,0.0,N/A,0.0,N/A,0.0,N/A,0.0,N/A,0.0,N/A,0.0,N/A,0.0,N/A,0.0,N/A,0.0,N/A,0.0,N/A,0.0,N/A,0.0,N/A,0.0,7
Nike Air Max 97,CT4525-001,0,15995,0,Nike,"Remastered from the OG that shook up the running world, the Nike Air Max 97 elevates the classic design. Bold new colours draw inspiration from the Hanshin Tigers, one of Japan's oldest baseball teams.",0.0,0,Nike,classic,0.16666666666666666,Bold,0.3333333333333333,new,0.13636363636363635,oldest,0.0,N/A,0.0,N/A,0.0,N/A,0.0,N/A,0.0,N/A,0.0,N/A,0.0,N/A,0.0,N/A,0.0,N/A,0.0,N/A,0.0,N/A,0.0,N/A,0.0,N/A,0.0,N/A,0.0,N/A,0.0,N/A,0.0,N/A,0.0,N/A,0.0,N/A,0.0,N/A,0.0,N/A,0.0,4
Nike SB Bruin High,923112-001,7995,5597,0,Nike,"The first Nike SB shoe designed specifically for women, the Nike SB Bruin High is built for exceptional comfort and board control. With classic Bruin design lines and details, this is a fresh take on a time-honoured shoe.",4.2,6,Nike,first,0.25,exceptional,0.6666666666666666,classic,0.16666666666666666,fresh,0.3,N/A,0.0,N/A,0.0,N/A,0.0,N/A,0.0,N/A,0.0,N/A,0.0,N/A,0.0,N/A,0.0,N/A,0.0,N/A,0.0,N/A,0.0,N/A,0.0,N/A,0.0,N/A,0.0,N/A,0.0,N/A,0.0,N/A,0.0,N/A,0.0,N/A,0.0,N/A,0.0,N/A,0.0,4
Air Jordan XXXIV PF,BQ3381-600,0,14995,0,Nike,"The Air Jordan XXXIV PF continues the legacy of a cultural icon. Light, responsive and sculpted with aerodynamic precision, it combines a boldly unconventional midsole with herringbone traction to merge innovative and iconic design elements.",5.0,2,Nike,cultural,0.1,Light,0.4,responsive,0.0,aerodynamic,0.0,unconventional,0.0,innovative,0.5,iconic,0.5,N/A,0.0,N/A,0.0,N/A,0.0,N/A,0.0,N/A,0.0,N/A,0.0,N/A,0.0,N/A,0.0,N/A,0.0,N/A,0.0,N/A,0.0,N/A,0.0,N/A,0.0,N/A,0.0,N/A,0.0,N/A,0.0,N/A,0.0,N/A,0.0,7
Nike Metcon 5,AO2982-076,0,10995,0,Nike,"The Nike Metcon 5 is the most tuned Metcon yet. This means specific stability for heavy lifting, traction made for speed and durability where you need it. It even includes a Hyperlift insert that's compatible with all prior versions of the Metcon. Meet your secret weapon for weight-lifting and high-impact training.",4.4,22,Nike,tuned,0.0,specific,0.0,heavy,-0.2,compatible,0.0,prior,0.0,secret,-0.4,high,0.16,N/A,0.0,N/A,0.0,N/A,0.0,N/A,0.0,N/A,0.0,N/A,0.0,N/A,0.0,N/A,0.0,N/A,0.0,N/A,0.0,N/A,0.0,N/A,0.0,N/A,0.0,N/A,0.0,N/A,0.0,N/A,0.0,N/A,0.0,N/A,0.0,7
Nike React Phantom Run Flyknit 2,CJ0277-002,0,11995,0,Nike,"The Nike React Phantom Run Flyknit 2 offers versatility for the everyday runner. Building on the foundation of its predecessor, the shoe expands on its laceless design by adding secure support that feels like it ""disappears"" on your foot. More foam means better cushioning, keeping you comfortable as you run.",0.0,0,Nike,everyday,-0.2,laceless,0.0,secure,0.4,More,0.5,better,0.5,comfortable,0.4,N/A,0.0,N/A,0.0,N/A,0.0,N/A,0.0,N/A,0.0,N/A,0.0,N/A,0.0,N/A,0.0,N/A,0.0,N/A,0.0,N/A,0.0,N/A,0.0,N/A,0.0,N/A,0.0,N/A,0.0,N/A,0.0,N/A,0.0,N/A,0.0,N/A,0.0,6
Nike Joyride Run Flyknit,AQ2730-009,0,14995,0,Nike,The Nike Joyride Run Flyknit is designed to help make running feel easier and give your legs a day off. Tiny foam beads underfoot contour to your foot for cushioning that stands up to your mileage.,4.0,65,Nike,easier,0.0,Tiny,0.0,contour,0.0,N/A,0.0,N/A,0.0,N/A,0.0,N/A,0.0,N/A,0.0,N/A,0.0,N/A,0.0,N/A,0.0,N/A,0.0,N/A,0.0,N/A,0.0,N/A,0.0,N/A,0.0,N/A,0.0,N/A,0.0,N/A,0.0,N/A,0.0,N/A,0.0,N/A,0.0,N/A,0.0,N/A,0.0,N/A,0.0,3
Nike Air Max 90,CT1030-100,0,9995,0,Nike,"With colours fresher than summer flowers, this take on the '90s champion brings you the comfort and look you trust—visible Max Air cushioning, bold TPU accents and plush padding around the ankle.",0.0,0,Nike,visible,0.0,bold,0.3333333333333333,plush,0.0,N/A,0.0,N/A,0.0,N/A,0.0,N/A,0.0,N/A,0.0,N/A,0.0,N/A,0.0,N/A,0.0,N/A,0.0,N/A,0.0,N/A,0.0,N/A,0.0,N/A,0.0,N/A,0.0,N/A,0.0,N/A,0.0,N/A,0.0,N/A,0.0,N/A,0.0,N/A,0.0,N/A,0.0,N/A,0.0,3
Nike Air VaporMax 360,CK9671-001,0,18995,0,Nike,"Inspired by heritage running shoes like the 2006 Air Max 360, the Nike Air VaporMax 360 re-imagines full-length Air with its lighter, more flexible design. The full-length foam midsole adds to the comfort while bold colours create a fresh, modern look.",4.0,1,Nike,full,0.35,lighter,0.0,flexible,0.0,full,0.35,bold,0.3333333333333333,fresh,0.3,modern,0.2,N/A,0.0,N/A,0.0,N/A,0.0,N/A,0.0,N/A,0.0,N/A,0.0,N/A,0.0,N/A,0.0,N/A,0.0,N/A,0.0,N/A,0.0,N/A,0.0,N/A,0.0,N/A,0.0,N/A,0.0,N/A,0.0,N/A,0.0,N/A,0.0,7
Nike Offcourt,BQ4632-602,0,2495,0,Nike,"Featuring Revive Foam, a super-soft foam designed to help you relax and recharge, the unrelenting comfort of the Nike Offcourt Slide is sensational. The innovative dual-layered foam and soft jersey lining on the strap ensure a gratifying full-foot experience. The iconic Air Force 1 pivot circle outsole and block lettering on the strap casually nod to heritage hoops.",4.3,4,Nike,super,0.3333333333333333,-,0.0,soft,0.1,unrelenting,0.0,sensational,0.6666666666666666,innovative,0.5,dual,0.0,full,0.35,iconic,0.5,N/A,0.0,N/A,0.0,N/A,0.0,N/A,0.0,N/A,0.0,N/A,0.0,N/A,0.0,N/A,0.0,N/A,0.0,N/A,0.0,N/A,0.0,N/A,0.0,N/A,0.0,N/A,0.0,N/A,0.0,N/A,0.0,9
Nike React Phantom Run Flyknit 2,CJ0280-001,0,11995,0,Nike,"The Nike React Phantom Run Flyknit 2 is all about versatility for the everyday runner. The shoe expands on its laceless design by adding secure comfort, making it feel like the shoe disappears on your foot. More foam means better cushioning, keeping you comfortable as you run.",0.0,0,Nike,everyday,-0.2,laceless,0.0,secure,0.4,More,0.5,better,0.5,comfortable,0.4,N/A,0.0,N/A,0.0,N/A,0.0,N/A,0.0,N/A,0.0,N/A,0.0,N/A,0.0,N/A,0.0,N/A,0.0,N/A,0.0,N/A,0.0,N/A,0.0,N/A,0.0,N/A,0.0,N/A,0.0,N/A,0.0,N/A,0.0,N/A,0.0,N/A,0.0,6
Jordan Break,AR6374-402,0,1995,0,Nike,"Featuring a fixed strap over the top of the foot, the Jordan Break Slide features durable synthetic leather and lightweight foam cushioning for underfoot comfort.",4.2,5,Nike,durable,0.0,synthetic,0.0,lightweight,0.0,N/A,0.0,N/A,0.0,N/A,0.0,N/A,0.0,N/A,0.0,N/A,0.0,N/A,0.0,N/A,0.0,N/A,0.0,N/A,0.0,N/A,0.0,N/A,0.0,N/A,0.0,N/A,0.0,N/A,0.0,N/A,0.0,N/A,0.0,N/A,0.0,N/A,0.0,N/A,0.0,N/A,0.0,N/A,0.0,3
LeBron 7 QS,CU5646-001,0,16995,0,Nike,"Make your head-turning journey to the top comfortable. Built strong and sleek, the LeBron 7 QS features a mix of materials on the upper for a look that lasts. Metal accents and multiple LeBron crests celebrate a king, while full-length cushioning graces your every step.",5.0,1,Nike,top,0.5,comfortable,0.4,strong,0.4333333333333333,sleek,0.0,upper,0.0,multiple,0.0,full,0.35,N/A,0.0,N/A,0.0,N/A,0.0,N/A,0.0,N/A,0.0,N/A,0.0,N/A,0.0,N/A,0.0,N/A,0.0,N/A,0.0,N/A,0.0,N/A,0.0,N/A,0.0,N/A,0.0,N/A,0.0,N/A,0.0,N/A,0.0,N/A,0.0,7
Nike In-Season TR 9,AR4543-013,0,5995,0,Nike,"The Nike In-Season TR 9 is light, stable and features deep, comfortable footbed for superior impact absorption and energy return throughout your entire workout.",4.9,7,Nike,light,0.4,stable,0.0,deep,0.0,comfortable,0.4,superior,0.7,entire,0.0,N/A,0.0,N/A,0.0,N/A,0.0,N/A,0.0,N/A,0.0,N/A,0.0,N/A,0.0,N/A,0.0,N/A,0.0,N/A,0.0,N/A,0.0,N/A,0.0,N/A,0.0,N/A,0.0,N/A,0.0,N/A,0.0,N/A,0.0,N/A,0.0,N/A,0.0,6
Nike Joyride Run FlyKnit,CI3707-100,15995,11997,0,Nike,The Nike Joyride Run Flyknit is designed to help make running feel easier and give your legs a day off. Tiny foam beads underfoot contour to your foot for cushioning that stands up to your mileage.,0.0,0,Nike,easier,0.0,Tiny,0.0,contour,0.0,N/A,0.0,N/A,0.0,N/A,0.0,N/A,0.0,N/A,0.0,N/A,0.0,N/A,0.0,N/A,0.0,N/A,0.0,N/A,0.0,N/A,0.0,N/A,0.0,N/A,0.0,N/A,0.0,N/A,0.0,N/A,0.0,N/A,0.0,N/A,0.0,N/A,0.0,N/A,0.0,N/A,0.0,N/A,0.0,3
Nike ZoomX Vista Grind,CQ9500-100,0,13995,0,Nike,"Edgy and fun—the Nike ZoomX Vista Grind is proof of the improbable, bringing you to a bold new place that's rebellious and forward thinking. Using recycled foam from the Nike ZoomX family, it takes Nike DNA and combines it with lightweight mesh, exaggerated stitching and a transparent window on the upper for a boldly modern look that's forward thinking.",0.0,0,Nike,fun,0.3,improbable,0.0,bold,0.3333333333333333,new,0.13636363636363635,rebellious,0.0,forward,0.0,lightweight,0.0,exaggerated,-0.5,transparent,0.0,modern,0.2,N/A,0.0,N/A,0.0,N/A,0.0,N/A,0.0,N/A,0.0,N/A,0.0,N/A,0.0,N/A,0.0,N/A,0.0,N/A,0.0,N/A,0.0,N/A,0.0,N/A,0.0,N/A,0.0,N/A,0.0,10
Nike Air Force 1 Sage Low,CJ1642-002,0,8995,0,Nike,"Taking old-school b-ball style to new levels, the Nike Air Force 1 Sage Low features a platform midsole and a pared-down upper for a boldly feminine look. Colour accents around the Swoosh and on the heel and tongue add a fresh take to any summertime outfit.",0.0,0,Nike,old,0.1,new,0.13636363636363635,upper,0.0,feminine,0.0,fresh,0.3,N/A,0.0,N/A,0.0,N/A,0.0,N/A,0.0,N/A,0.0,N/A,0.0,N/A,0.0,N/A,0.0,N/A,0.0,N/A,0.0,N/A,0.0,N/A,0.0,N/A,0.0,N/A,0.0,N/A,0.0,N/A,0.0,N/A,0.0,N/A,0.0,N/A,0.0,N/A,0.0,5
Nike Air Force 1 '07 LV8,CD0888-002,0,7595,0,Nike,The Nike Air Force 1 '07 LV8 incorporates the same hoops-inspired performance features of the 1982 original while adding fresh design details for an updated look.,5.0,3,Nike,same,0.0,original,0.375,fresh,0.3,N/A,0.0,N/A,0.0,N/A,0.0,N/A,0.0,N/A,0.0,N/A,0.0,N/A,0.0,N/A,0.0,N/A,0.0,N/A,0.0,N/A,0.0,N/A,0.0,N/A,0.0,N/A,0.0,N/A,0.0,N/A,0.0,N/A,0.0,N/A,0.0,N/A,0.0,N/A,0.0,N/A,0.0,N/A,0.0,3
Nike Air Max 720,CI3868-001,0,15995,0,Nike,"The Nike Air Max 720 goes bigger than ever before with Nike's tallest Air unit yet, which offers more air underfoot for unprecedented, all-day comfort. Has Air Max gone too far? We hope so.",0.0,0,Nike,bigger,0.0,tallest,0.0,more,0.5,unprecedented,0.6,N/A,0.0,N/A,0.0,N/A,0.0,N/A,0.0,N/A,0.0,N/A,0.0,N/A,0.0,N/A,0.0,N/A,0.0,N/A,0.0,N/A,0.0,N/A,0.0,N/A,0.0,N/A,0.0,N/A,0.0,N/A,0.0,N/A,0.0,N/A,0.0,N/A,0.0,N/A,0.0,N/A,0.0,4
