product_name,product_id,listing_price,sale_price,discount,brand,description,rating,reviews,brand2,description_preprocess,description_sentiment_nltk,description_sentiment_textblob,description_sentiment_textblob_labels
Nike Free Metcon 3,CJ0861-017,0,9995,0,Nike,The Nike Free Metcon 3 combines Nike Free flexibility around the forefoot with Metcon stability in the heel to help you get the most out of your training session.,5.0,1,Nike,nike free metcon 3 combine nike free flexibility around forefoot metcon stability heel help get training session .,1,0.43333333333333335,Positive
Nike Zoom Pegasus Turbo 2,AT8242-009,0,15995,0,Nike,"The Nike Zoom Pegasus Turbo 2 is updated with a feather-light upper, while innovative foam brings revolutionary responsiveness to your long-distance training.",2.7,14,Nike,"nike zoom pegasus turbo 2 updated feather-light upper , innovative foam brings revolutionary responsiveness long-distance training .",1,0.25,Positive
Nike Air Max 270 React ENG,CK2595-500,0,14995,0,Nike,The Nike Air Max 270 React ENG combines a full-length React foam midsole with a 270 Max Air unit for unrivalled comfort and a striking visual experience.,5.0,2,Nike,nike air max 270 react eng combine full-length react foam midsole 270 max air unit unrivalled comfort striking visual experience .,1,0.17777777777777778,Positive
Nike Air Max 90,CD0490-104,0,9995,0,Nike,"Clean lines, versatile and timeless—the people's shoe returns with the Nike Air Max 90. Featuring the same iconic Waffle sole, stitched overlays and classic TPU accents you've come to love, it lets you walk among the pantheon of Air.",5.0,9,Nike,"clean line , versatile timeless—the people 's shoe return nike air max 90. featuring iconic waffle sole , stitched overlay classic tpu accent 've come love , let walk among pantheon air .",1,0.2555555555555556,Positive
Nike Air Force 1 '07,315115-112,0,7495,0,Nike,"The radiance lives on in the Nike Air Force 1 '07, the b-ball OG that puts a fresh spin on what you know best: crisp leather in an all-white colourway for a statement look on and off the court.",4.5,67,Nike,"radiance life nike air force 1 '07 , b-ball og put fresh spin know best : crisp leather all-white colourway statement look court .",1,0.5166666666666667,Positive
Jordan Air Max 200 XX,AV5186-101,0,10495,0,Nike,"With design inspiration taken from the iconic AJ8, the Jordan Air Max 200 XX features enhanced cushioning for all-day, street-ready comfort.",0.0,0,Nike,"design inspiration taken iconic aj8 , jordan air max 200 xx feature enhanced cushioning all-day , street-ready comfort .",1,0.5,Positive
Nike SuperRep Go,CJ0860-668,0,7995,0,Nike,"The Nike SuperRep Go combines comfortable foam cushioning, flexibility and support to get you moving in circuit-based fitness classes or while streaming workouts at home.",0.0,0,Nike,"nike superrep go combine comfortable foam cushioning , flexibility support get moving circuit-based fitness class streaming workout home .",1,0.4,Positive
Nike Air VaporMax Flyknit 3,AJ6910-009,0,16995,0,Nike,"Be bouncy and buoyant in the Nike Air VaporMax Flyknit 3. Inspired by high fashion, the upper features flowing lines of breathable, stretchable Flyknit construction. Revolutionary VaporMax Air technology keeps a spring in your step with toe-to-heel cushioning.",4.4,48,Nike,"bouncy buoyant nike air vapormax flyknit 3. inspired high fashion , upper feature flowing line breathable , stretchable flyknit construction . revolutionary vapormax air technology keep spring step toe-to-heel cushioning .",1,0.08,Positive
Nike Air Zoom SuperRep,BQ7043-668,0,9995,0,Nike,"The Nike Air Zoom SuperRep is designed for circuit training, HIIT, short runs and other fast-paced exercise. Zoom Air cushioning in the forefoot combines with a wide, stable heel to keep you moving and lifting comfortably.",4.4,34,Nike,"nike air zoom superrep designed circuit training , hiit , short run fast-paced exercise . zoom air cushioning forefoot combine wide , stable heel keep moving lifting comfortably .",1,0.043750000000000004,Positive
Nike Air Max 270 React ENG,CK2608-100,0,14995,0,Nike,"Refresh your step in the Nike Air Max 270 React ENG. Featuring all the forward-looking design and innovation of the OG Air Max 270, it offers sleek lines and radiating TPU fingers that dole out the fresh style. Lightweight, no-sew materials create a time-travelling vibe that looks as good as it feels.",0.0,0,Nike,"refresh step nike air max 270 react eng . featuring forward-looking design innovation og air max 270 , offer sleek line radiating tpu finger dole fresh style . lightweight , no-sew material create time-travelling vibe look good feel .",1,0.3666666666666667,Positive
Nike Air Max 97,921733-104,0,16995,0,Nike,"The Nike Air Max 97 keeps a sneaker icon going strong with the same design details that made it famous: water-ripple lines, reflective piping and full-length Max Air cushioning.",4.3,16,Nike,"nike air max 97 keep sneaker icon going strong design detail made famous : water-ripple line , reflective piping full-length max air cushioning .",1,0.24166666666666667,Positive
Nike Air Force 1 '07,CJ1379-001,0,7995,0,Nike,The legend lives on in the Nike Air Force 1 '07—a modern take on the iconic AF1 that blends classic style with sweet details. A stitched tag logo runs down the tongue while over-branding throughout reinforces Nike heritage.,0.0,0,Nike,legend life nike air force 1 '07—a modern take iconic af1 blend classic style sweet detail . stitched tag logo run tongue over-branding throughout reinforces nike heritage .,1,0.21222222222222217,Positive
Nike Court Vintage Premium,CT1726-100,0,5495,0,Nike,"The Nike Court Vintage Premium embodies '80s tennis at its best—laid-back and stylish. The smooth leather upper is combined with micro-branding for a relaxed look and feel, while the cushioned sockliner provides smooth comfort with every step.",0.0,0,Nike,"nike court vintage premium embodies '80s tennis best—laid-back stylish . smooth leather upper combined micro-branding relaxed look feel , cushioned sockliner provides smooth comfort every step .",1,0.325,Positive
Nike Air Max 97,CT4525-001,0,15995,0,Nike,"Remastered from the OG that shook up the running world, the Nike Air Max 97 elevates the classic design. Bold new colours draw inspiration from the Hanshin Tigers, one of Japan's oldest baseball teams.",0.0,0,Nike,"remastered og shook running world , nike air max 97 elevates classic design . bold new colour draw inspiration hanshin tiger , one japan 's oldest baseball team .",1,0.21212121212121213,Positive
Nike SB Bruin High,923112-001,7995,5597,0,Nike,"The first Nike SB shoe designed specifically for women, the Nike SB Bruin High is built for exceptional comfort and board control. With classic Bruin design lines and details, this is a fresh take on a time-honoured shoe.",4.2,6,Nike,"first nike sb shoe designed specifically woman , nike sb bruin high built exceptional comfort board control . classic bruin design line detail , fresh take time-honoured shoe .",1,0.3086666666666667,Positive
Air Jordan XXXIV PF,BQ3381-600,0,14995,0,Nike,"The Air Jordan XXXIV PF continues the legacy of a cultural icon. Light, responsive and sculpted with aerodynamic precision, it combines a boldly unconventional midsole with herringbone traction to merge innovative and iconic design elements.",5.0,2,Nike,"air jordan xxxiv pf continues legacy cultural icon . light , responsive sculpted aerodynamic precision , combine boldly unconventional midsole herringbone traction merge innovative iconic design element .",1,0.36666666666666664,Positive
Nike Metcon 5,AO2982-076,0,10995,0,Nike,"The Nike Metcon 5 is the most tuned Metcon yet. This means specific stability for heavy lifting, traction made for speed and durability where you need it. It even includes a Hyperlift insert that's compatible with all prior versions of the Metcon. Meet your secret weapon for weight-lifting and high-impact training.",4.4,22,Nike,"nike metcon 5 tuned metcon yet . mean specific stability heavy lifting , traction made speed durability need . even includes hyperlift insert 's compatible prior version metcon . meet secret weapon weight-lifting high-impact training .",0,-0.020000000000000007,Negative
Nike React Phantom Run Flyknit 2,CJ0277-002,0,11995,0,Nike,"The Nike React Phantom Run Flyknit 2 offers versatility for the everyday runner. Building on the foundation of its predecessor, the shoe expands on its laceless design by adding secure support that feels like it ""disappears"" on your foot. More foam means better cushioning, keeping you comfortable as you run.",0.0,0,Nike,"nike react phantom run flyknit 2 offer versatility everyday runner . building foundation predecessor , shoe expands laceless design adding secure support feel like `` disappears '' foot . foam mean better cushioning , keeping comfortable run .",1,0.2833333333333334,Positive
Nike Joyride Run Flyknit,AQ2730-009,0,14995,0,Nike,The Nike Joyride Run Flyknit is designed to help make running feel easier and give your legs a day off. Tiny foam beads underfoot contour to your foot for cushioning that stands up to your mileage.,4.0,65,Nike,nike joyride run flyknit designed help make running feel easier give leg day . tiny foam bead underfoot contour foot cushioning stand mileage .,1,0.0,Neutral
Nike Air Max 90,CT1030-100,0,9995,0,Nike,"With colours fresher than summer flowers, this take on the '90s champion brings you the comfort and look you trust—visible Max Air cushioning, bold TPU accents and plush padding around the ankle.",0.0,0,Nike,"colour fresher summer flower , take '90s champion brings comfort look trust—visible max air cushioning , bold tpu accent plush padding around ankle .",1,0.3333333333333333,Positive
Nike Air VaporMax 360,CK9671-001,0,18995,0,Nike,"Inspired by heritage running shoes like the 2006 Air Max 360, the Nike Air VaporMax 360 re-imagines full-length Air with its lighter, more flexible design. The full-length foam midsole adds to the comfort while bold colours create a fresh, modern look.",4.0,1,Nike,"inspired heritage running shoe like 2006 air max 360 , nike air vapormax 360 re-imagines full-length air lighter , flexible design . full-length foam midsole add comfort bold colour create fresh , modern look .",1,0.2333333333333333,Positive
